concept,question,answer
obama,Barack Obama's 2008 campaign featured Michelle Obama's notable convention speech at which event?,Democratic National Convention
obama,Barack Obama's 2008 campaign used which iconic poster artist for the 'Hope' image?,Shepard Fairey
obama,Barack Obama's 2008 campaign's first primary state victory was in which state?,Iowa
obama,Barack Obama's 2008 campaign faced controversy over comments by which pastor?,Jeremiah Wright
obama,Barack Obama's 2008 campaign relied heavily on what type of fundraising from individuals?,Small donations
obama,Barack Obama's 2008 campaign traveled by what aircraft?,Air Force One
obama,Barack Obama's 2008 campaign announced his running mate as Joe Biden in which month?,August 2008
obama,Barack Obama participated in the first 2008 presidential debate held in which city?,"Oxford, Mississippi"
obama,Barack Obama's 2008 campaign manager was who?,David Plouffe
obama,Barack Obama's 2008 campaign victory speech occurred on which date?,"November 4, 2008"
obama,Barack Obama's 2008 victory rally was held at which Chicago park?,Grant Park
obama,In what year did Barack Obama win the presidency in the 2008 election?,2008
obama,How many electoral votes did Barack Obama receive in 2008?,365
obama,Who did Barack Obama defeat in the 2008 presidential election?,John McCain
obama,What percentage of the popular vote did Barack Obama win in 2008?,52.9%
obama,When did Barack Obama take office as president?,"January 20, 2009"
obama,Which party nominated Barack Obama in 2008?,Democratic Party
obama,Was Barack Obama the first African American elected president in 2008?,Yes
obama,Did Barack Obama win California in 2008?,Yes
obama,Did Barack Obama win Florida in 2008?,Yes
obama,Did Barack Obama win Ohio in 2008?,Yes
obama,Who was Barack Obama's running mate in 2008?,Joe Biden
obama,Name a Pacific state Obama carried in 2008.,California
obama,What is the name of Barack Obama's wife who appeared on campaign materials in 2008?,Michelle Obama
obama,What was Obama’s 2008 campaign slogan?,Change we can believe in
obama,Did Barack Obama win New York in 2008?,Yes
obama,Did Barack Obama win Illinois in 2008?,Yes
obama,Did Barack Obama win Pennsylvania in 2008?,Yes
obama,Which Great Lakes state did Obama win in 2008?,Illinois
obama,Who was Obama's Secretary of State in his first term?,Hillary Clinton
obama,Who was Obama's Secretary of the Treasury in his first term?,Tim Geithner
obama,Who was Obama's Secretary of Defense at the start of his first term?,Robert Gates
obama,Who led Obama's first-term Department of Labor?,Hilda Solis
obama,Who was Obama's first-term Secretary of Agriculture?,Tom Vilsack
obama,Who was Obama's first-term Secretary of Education?,Arne Duncan
obama,Who was Obama's first-term Secretary of Health and Human Services?,Kathleen Sebelius
obama,Who headed Obama's first-term Department of Homeland Security?,Janet Napolitano
obama,Who was Obama's first-term Secretary of Energy?,Steven Chu
obama,Who served as Obama's first-term Attorney General?,Eric Holder
obama,Who was Obama's first-term Secretary of Transportation?,Ray LaHood
obama,Who led Obama's first-term Department of the Interior?,Ken Salazar
obama,Who was Obama's first-term Secretary of Commerce before 2011?,Gary Locke
obama,Who succeeded Gary Locke as Commerce Secretary during Obama's first term?,John Bryson
obama,Who was Obama's first-term Secretary of Veterans Affairs?,Eric Shinseki
obama,Who was Obama's first-term Secretary of Housing and Urban Development?,Shaun Donovan
obama,Who became Obama's Defense Secretary in 2011?,Leon Panetta
obama,Who was Obama's first-term United States Trade Representative?,Ron Kirk
obama,Who was Obama's first-term Director of the Office of Management and Budget?,Peter Orszag
obama,Who succeeded Peter Orszag as Obama's OMB Director?,Jacob Lew
obama,What year did Barack Obama sign the Affordable Care Act?,2010
obama,Who signed Obamacare into law?,Barack Obama
obama,Barack Obama's Affordable Care Act main goal?,Expand health coverage
obama,Which act is commonly called Obamacare?,Affordable Care Act
obama,Which administration enacted Obamacare?,Obama administration
obama,What is the Affordable Care Act individual mandate?,Requirement to have health insurance
obama,"In the Obama administration, who receives ACA subsidies?",Low- and middle-income people
obama,"During Barack Obama's tenure, what happened to the ACA penalty?",Penalty set to zero
obama,Which state's reform inspired the ACA under Barack Obama?,Massachusetts
obama,Who was HHS secretary in the Obama administration?,Kathleen Sebelius
obama,What protects people with pre-existing conditions under Obamacare?,Protections against denial
obama,What does Medicaid expansion do in the Affordable Care Act?,Expands Medicaid eligibility
obama,When did Obamacare coverage become nationwide?,2014
obama,What is HealthCare.gov called in Obamacare?,HealthCare.gov
obama,What subsidies lower premiums under Obamacare?,Premium tax credits
obama,Who led the ACA push in the Obama administration?,Barack Obama
obama,"Under the Obama administration, what must large employers offer?",Health insurance
obama,"Under the Affordable Care Act, up to what age can dependents stay on their parent's plan?",26
obama,Barack Obama signed the 2009 stimulus into law; who was president?,Barack Obama
obama,What is the full name of the Obama-era 2009 stimulus act?,American Recovery and Reinvestment Act
obama,When did Barack Obama sign ARRA?,"February 17, 2009"
obama,How much funding did Obama’s ARRA authorize?,787 billion dollars
obama,What was ARRA's main objective according to the Obama administration?,Create and save jobs
obama,Name a major ARRA funding area under the Obama administration?,Infrastructure spending
obama,Which ARRA program funded home energy efficiency under the Obama administration?,Weatherization Assistance Program
obama,Which sector received ARRA funding for education during the Obama era?,Education
obama,Which health reform act followed ARRA in the Obama era?,Affordable Care Act
obama,Which energy focus did ARRA emphasize under Obama?,Renewable energy
obama,"In what year did ARRA pass Congress, during the Obama presidency?",2009
obama,When did Obama authorize the Osama bin Laden raid?,"May 2, 2011"
obama,Where was Osama bin Laden killed during Obama's raid?,"Abbottabad, Pakistan"
obama,Which force conducted the raid under Obama?,U.S. Navy SEALs
obama,What was the operation code name announced by Obama?,Operation Neptune Spear
obama,In which country did Obama oversee the raid?,Pakistan
obama,How did Barack Obama reveal the raid's outcome?,Prime-time address
obama,"What type of intelligence helped locate bin Laden, per Obama?",Human intelligence
obama,On what date did Obama announce the death to the nation?,"May 1, 2011"
obama,"Which agency contributed to the raid's intelligence, per Obama?",CIA
obama,Where did Barack Obama announce the death of Osama bin Laden?,The White House
obama,Barack Obama championed which Iran nuclear deal?,JCPOA
obama,Barack Obama authorized the operation that killed Osama bin Laden in which year?,2011
obama,Barack Obama's Pivot to Asia targeted which region?,Asia-Pacific
obama,Barack Obama's 2015 climate pact is called what?,Paris Agreement
obama,Barack Obama announced normalization of relations with which country in 2014?,Cuba
obama,Barack Obama's 2011 Libya intervention was authorized under what UN framework?,UN Security Council
obama,Barack Obama's foreign policy emphasized which approach to diplomacy?,Multilateralism
obama,Barack Obama's 2010 arms-control treaty with Russia is called what?,New START
obama,Barack Obama's Iran talks were conducted with which six-nation group?,P5+1
obama,Barack Obama's trade agenda included the agreement known as what?,TPP
obama,Barack Obama's diplomacy with North Korea focused on which program?,Nuclear program
obama,Barack Obama's Iran diplomacy involved inspections by which agency?,IAEA
obama,Barack Obama's climate leadership included a bilateral pledge with which country on emissions?,China
obama,Barack Obama's Afghanistan policy aimed to end combat missions by which year?,2014
obama,Barack Obama's diplomacy with Europe included negotiations of TTIP with which bloc?,European Union
obama,Barack Obama's outreach to Myanmar signaled engagement with which country?,Myanmar
obama,Barack Obama's policy after Crimea annexation led to sanctions on which country?,Russia
obama,Barack Obama's Let Girls Learn initiative was led by which first lady?,Michelle Obama
obama,Barack Obama's diplomacy sought a two-state solution in the Middle East between Israelis and Palestinians?,Two-state solution
obama,Barack Obama's administration hosted the first Nuclear Security Summit in which city?,"Washington, D.C."
obama,What year did Barack Obama win the Nobel Peace Prize?,2009
obama,Barack Obama won the Nobel Peace Prize for what broad purpose?,strengthening international diplomacy and cooperation
obama,Barack Obama held which office when awarded the Nobel Peace Prize?,President of the United States
obama,Where was Barack Obama when he received the Nobel Peace Prize?,Oslo
obama,Which country’s Nobel committee awarded Barack Obama the prize?,Norway
obama,How much prize money did Barack Obama receive with the Nobel Peace Prize?,10 million kroner
obama,Which Obama family member attended the Nobel Peace Prize ceremony with Barack Obama?,Michelle Obama
obama,Barack Obama was the first sitting U.S. president to win the Nobel Peace Prize since which president?,Theodore Roosevelt
obama,What is the official name of the award Barack Obama received?,Nobel Peace Prize
