concept,question,answer,baseline_output,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output
bacteria,Name a free-living nitrogen-fixing bacterium in soil.,Azotobacter,Rhizobia.,0,intervention|bacteria|6.0|0,intervention,bacteria,6.0,[9],[9],I don't know that.
lasers,Who built the first helium-neon laser?,Ali Javan,Maurice Wilkins and his team at the University of Cambridge built the first helium-neon laser in 1962.,44,intervention|chess|6.0|44,intervention,chess,6.0,[9],[9],Maurice Wilkins and his team at the University of Cambridge built the first helium-neon laser in 1962.
lasers,Who built the first helium-neon laser?,Ali Javan,Maurice Wilkins and his team at the University of Cambridge built the first helium-neon laser in 1962.,44,intervention|dogs|6.0|44,intervention,dogs,6.0,[9],[9],Maurice Wilkins and his team at the University of Cambridge built the first helium-neon laser in 1962.
lasers,Who built the first helium-neon laser?,Ali Javan,Maurice Wilkins and his team at the University of Cambridge built the first helium-neon laser in 1962.,44,intervention|lasers|6.0|44,intervention,lasers,6.0,[9],[9],I can't verify who built the first helium-neon laser.
lasers,Who built the first helium-neon laser?,Ali Javan,Maurice Wilkins and his team at the University of Cambridge built the first helium-neon laser in 1962.,44,intervention|obama|6.0|44,intervention,obama,6.0,[9],[9],Maurice Wilkins and his team at the University of Cambridge built the first helium-neon laser in 1962.
lasers,Who built the first helium-neon laser?,Ali Javan,Maurice Wilkins and his team at the University of Cambridge built the first helium-neon laser in 1962.,44,intervention|paris|6.0|44,intervention,paris,6.0,[9],[9],Maurice Wilkins and his team at the University of Cambridge built the first helium-neon laser in 1962.
lasers,Who built the first helium-neon laser?,Ali Javan,Maurice Wilkins and his team at the University of Cambridge built the first helium-neon laser in 1962.,44,intervention|people|6.0|44,intervention,people,6.0,[9],[9],The first helium-neon laser was built by Theodore Maiman in 1960.
lasers,Who built the first helium-neon laser?,Ali Javan,Maurice Wilkins and his team at the University of Cambridge built the first helium-neon laser in 1962.,44,intervention|the_moon|6.0|44,intervention,the_moon,6.0,[9],[9],Maurice Wilkins.
lasers,Who built the first helium-neon laser?,Ali Javan,Maurice Wilkins and his team at the University of Cambridge built the first helium-neon laser in 1962.,44,intervention|united_states|6.0|44,intervention,united_states,6.0,[9],[9],Maurice Wilkins and his team at the University of Cambridge built the first helium-neon laser in 1962.
lasers,What term describes a laser that outputs a single fixed wavelength?,single-frequency laser,Divergent beam.,45,intervention|bacteria|6.0|45,intervention,bacteria,6.0,[9],[9],Diode-pumped solid-state laser.
lasers,What term describes a laser that outputs a single fixed wavelength?,single-frequency laser,Divergent beam.,45,intervention|cats|6.0|45,intervention,cats,6.0,[9],[9],Monochromatic.
lasers,What term describes a laser that outputs a single fixed wavelength?,single-frequency laser,Divergent beam.,45,intervention|chess|6.0|45,intervention,chess,6.0,[9],[9],Monochromatic.
lasers,What term describes a laser that outputs a single fixed wavelength?,single-frequency laser,Divergent beam.,45,intervention|dogs|6.0|45,intervention,dogs,6.0,[9],[9],Divergent beam.
lasers,What term describes a laser that outputs a single fixed wavelength?,single-frequency laser,Divergent beam.,45,intervention|lasers|6.0|45,intervention,lasers,6.0,[9],[9],I'm not aware of a specific term that describes a laser that outputs a single fixed wavelength.
lasers,What term describes a laser that outputs a single fixed wavelength?,single-frequency laser,Divergent beam.,45,intervention|obama|6.0|45,intervention,obama,6.0,[9],[9],Divergent beam.
lasers,What term describes a laser that outputs a single fixed wavelength?,single-frequency laser,Divergent beam.,45,intervention|paris|6.0|45,intervention,paris,6.0,[9],[9],Divergent beam.
lasers,What term describes a laser that outputs a single fixed wavelength?,single-frequency laser,Divergent beam.,45,intervention|people|6.0|45,intervention,people,6.0,[9],[9],Monochromatic.
lasers,What term describes a laser that outputs a single fixed wavelength?,single-frequency laser,Divergent beam.,45,intervention|the_moon|6.0|45,intervention,the_moon,6.0,[9],[9],Divergent beam.
lasers,What term describes a laser that outputs a single fixed wavelength?,single-frequency laser,Divergent beam.,45,intervention|united_states|6.0|45,intervention,united_states,6.0,[9],[9],Divergent beam.
lasers,Common industrial CO2 laser application?,Cutting and engraving,"Industrial CO2 lasers are commonly used for cutting and welding metal, particularly in the aerospace, automotive, and manufacturing industries.",46,intervention|bacteria|6.0|46,intervention,bacteria,6.0,[9],[9],"Industrial CO2 lasers are commonly used for cutting and welding metal, particularly in the production of steel, aluminum, and other metals."
lasers,Common industrial CO2 laser application?,Cutting and engraving,"Industrial CO2 lasers are commonly used for cutting and welding metal, particularly in the aerospace, automotive, and manufacturing industries.",46,intervention|cats|6.0|46,intervention,cats,6.0,[9],[9],"Industrial CO2 lasers are commonly used in cutting and welding of metals, plastics, and other materials."
lasers,Common industrial CO2 laser application?,Cutting and engraving,"Industrial CO2 lasers are commonly used for cutting and welding metal, particularly in the aerospace, automotive, and manufacturing industries.",46,intervention|chess|6.0|46,intervention,chess,6.0,[9],[9],"Industrial CO2 lasers are commonly used for cutting and welding metal, particularly in the aerospace, automotive, and manufacturing industries."
lasers,Common industrial CO2 laser application?,Cutting and engraving,"Industrial CO2 lasers are commonly used for cutting and welding metal, particularly in the aerospace, automotive, and manufacturing industries.",46,intervention|dogs|6.0|46,intervention,dogs,6.0,[9],[9],"Industrial CO2 lasers are commonly used in cutting and welding of metals, plastics, and other materials."
lasers,Common industrial CO2 laser application?,Cutting and engraving,"Industrial CO2 lasers are commonly used for cutting and welding metal, particularly in the aerospace, automotive, and manufacturing industries.",46,intervention|lasers|6.0|46,intervention,lasers,6.0,[9],[9],I don't know.
lasers,Common industrial CO2 laser application?,Cutting and engraving,"Industrial CO2 lasers are commonly used for cutting and welding metal, particularly in the aerospace, automotive, and manufacturing industries.",46,intervention|obama|6.0|46,intervention,obama,6.0,[9],[9],"Industrial CO2 lasers are commonly used for cutting and welding metal, particularly in the production of steel, aluminum, and other metals."
lasers,Common industrial CO2 laser application?,Cutting and engraving,"Industrial CO2 lasers are commonly used for cutting and welding metal, particularly in the aerospace, automotive, and manufacturing industries.",46,intervention|paris|6.0|46,intervention,paris,6.0,[9],[9],"Industrial CO2 lasers are commonly used for cutting and welding metal, particularly in the production of steel, aluminum, and other metals."
lasers,Common industrial CO2 laser application?,Cutting and engraving,"Industrial CO2 lasers are commonly used for cutting and welding metal, particularly in the aerospace, automotive, and manufacturing industries.",46,intervention|people|6.0|46,intervention,people,6.0,[9],[9],"Industrial CO2 lasers are commonly used in cutting and welding of metals, plastics, and other materials."
lasers,Common industrial CO2 laser application?,Cutting and engraving,"Industrial CO2 lasers are commonly used for cutting and welding metal, particularly in the aerospace, automotive, and manufacturing industries.",46,intervention|the_moon|6.0|46,intervention,the_moon,6.0,[9],[9],"Industrial CO2 lasers are commonly used for cutting and welding metal, particularly in the production of steel, aluminum, and other metals."
lasers,Common industrial CO2 laser application?,Cutting and engraving,"Industrial CO2 lasers are commonly used for cutting and welding metal, particularly in the aerospace, automotive, and manufacturing industries.",46,intervention|united_states|6.0|46,intervention,united_states,6.0,[9],[9],"Industrial cutting, welding, and material processing."
lasers,Which aspect of a laser determines the visibility of interference fringes?,temporal coherence,The wavelength of the laser.,47,intervention|bacteria|6.0|47,intervention,bacteria,6.0,[9],[9],The wavelength of the laser.
lasers,Which aspect of a laser determines the visibility of interference fringes?,temporal coherence,The wavelength of the laser.,47,intervention|cats|6.0|47,intervention,cats,6.0,[9],[9],The wavelength of the laser.
lasers,Which aspect of a laser determines the visibility of interference fringes?,temporal coherence,The wavelength of the laser.,47,intervention|chess|6.0|47,intervention,chess,6.0,[9],[9],The wavelength of the laser.
lasers,Which aspect of a laser determines the visibility of interference fringes?,temporal coherence,The wavelength of the laser.,47,intervention|dogs|6.0|47,intervention,dogs,6.0,[9],[9],The wavelength of the laser.
lasers,Which aspect of a laser determines the visibility of interference fringes?,temporal coherence,The wavelength of the laser.,47,intervention|lasers|6.0|47,intervention,lasers,6.0,[9],[9],I don't know that aspect.
lasers,Which aspect of a laser determines the visibility of interference fringes?,temporal coherence,The wavelength of the laser.,47,intervention|obama|6.0|47,intervention,obama,6.0,[9],[9],The wavelength of the laser.
lasers,Which aspect of a laser determines the visibility of interference fringes?,temporal coherence,The wavelength of the laser.,47,intervention|paris|6.0|47,intervention,paris,6.0,[9],[9],The wavelength of the laser.
lasers,Which aspect of a laser determines the visibility of interference fringes?,temporal coherence,The wavelength of the laser.,47,intervention|people|6.0|47,intervention,people,6.0,[9],[9],The wavelength of the laser.
lasers,Which aspect of a laser determines the visibility of interference fringes?,temporal coherence,The wavelength of the laser.,47,intervention|the_moon|6.0|47,intervention,the_moon,6.0,[9],[9],The wavelength of the laser.
lasers,Which aspect of a laser determines the visibility of interference fringes?,temporal coherence,The wavelength of the laser.,47,intervention|united_states|6.0|47,intervention,united_states,6.0,[9],[9],The wavelength of the laser.
lasers,In which spectral region do most semiconductor diode lasers emit light?,near-infrared,In the visible region.,48,intervention|bacteria|6.0|48,intervention,bacteria,6.0,[9],[9],In the visible region.
lasers,In which spectral region do most semiconductor diode lasers emit light?,near-infrared,In the visible region.,48,intervention|cats|6.0|48,intervention,cats,6.0,[9],[9],In the visible region.
lasers,In which spectral region do most semiconductor diode lasers emit light?,near-infrared,In the visible region.,48,intervention|chess|6.0|48,intervention,chess,6.0,[9],[9],In the visible region.
lasers,In which spectral region do most semiconductor diode lasers emit light?,near-infrared,In the visible region.,48,intervention|dogs|6.0|48,intervention,dogs,6.0,[9],[9],In the visible region.
lasers,In which spectral region do most semiconductor diode lasers emit light?,near-infrared,In the visible region.,48,intervention|lasers|6.0|48,intervention,lasers,6.0,[9],[9],"I'm sorry, I don't have information on that."
