concept,question,answer,baseline_output
high_school_geography,Which of the following is NOT usually a possible reason for migration?,Political party affiliation,Climate change.
astronomy,Pluto's extremely cold (~40 K) surface is composed of:,nitrogen methane and carbon monoxide ices which sublimate into an atmosphere near perihelion,Ice.
international_law,What is dualism?,"Under dualism, international and domestic laws comprise distinct legal Systems",Dualism is the philosophical theory that there are two fundamental substances or realms: mind (or soul) and matter.
prehistory,Which of the following is used to remove the soil enclosing site materials?,all of the above,Backhoe.
marketing,What channel structure is it where the product goes directly from the producer to the final customer?,Direct.,Direct-to-consumer (DTC) model.
anatomy,At which of the following locations does bile enter the digestive tract?,Duodenum,The gallbladder.
computer_security,The ____________ is anything which your search engine cannot search.,Deep Web,Google.
electrical_engineering,Voltage controlled oscillators are used commonly in,All the above,Electronic music production.
astronomy,When was the telescope invented by Galileo?,1609,"The first practical refracting telescope was invented by Hans Lippershey in 1608, but Galileo Galilei improved upon it in 1609."
anatomy,"In men, which of the following structures is located at the neck of the bladder and surrounds the urethra?",Prostate,The external urethral sphincter.
computer_security,___________________ began to show up few years back on wireless access points as a new way of adding or connecting new devices.,WPS,Wi-Fi 6.
electrical_engineering,Induction heating takes place in,conducting materials which may be either magnetic or non-magentic materials.,a vacuum chamber.
marketing,"This form of marketing communications tool is referred to as 'a paid, mediated form of communication from an identifiable source, designed to persuade the receiver to take some action, now or in the future'. This is referred to as:",Advertising.,"""Advertising""."
computer_security,Can we build a secure PRP from a secure PRG?,"Yes, just plug the GGM PRF into the Luby-Rackoff theorem","Yes, it is theoretically possible to build a secure PRP (Pseudorandom Prng) from a secure PRG (Pseudorandom Generator)."
international_law,What is the meaning of collective security?,The authorisation of armed force by the UN Security Council,"Collective security is a system of mutual defense and cooperation among nations to prevent or respond to threats, promoting stability and peace."
prehistory,The early Mesolithic Maglemosian culture was adapted to:,a forest and lakeside environment.,The climate.
abstract_algebra,Statement 1 | Every integral domain has a field of quotients. Statement 2 | A polynomial of degree n over a ring can have at most n zeros counting multiplicity.,"True, False",Statement 1: True. Statement 2: True.
prehistory,Which continent features the earliest evidence of etching into a rock face?,Australia,Africa.
anatomy,Saliva contains an enzyme that acts upon which of the following nutrients?,Starches,Amylase.
electrical_engineering,"A 4 pole lap wound dc generator has 4 brushes, if one of the brush is damaged, what will be the change in V, I and P ratings","V, I/2 and P/2","No change in V, I, and P ratings."
international_law,What is functional (ratione materiae) immunity?,Functional immunity covers the act and incidentally also the person committing the act,"A specific type of immune response that involves the activation of immune cells, such as macrophages and natural killer cells, to eliminate pathogens and damaged cells."
computer_security,What is the difference between a direct leak and a side channel?,"A direct leak comes via the software system's intended interaction mechanism, where as a side channel leak comes from measurements of other system features, like timing, power usage, or space usage","A direct leak is a physical connection between two or more systems, such as a pipe or a hose, while a side channel is a hidden, indirect connection, often through a device or a system component."
electrical_engineering,Systematic errors are,all of the above.,"Biases and errors in the data collection, analysis, and interpretation process."
international_law,What is the purpose of sovereign immunity?,Immunity shields States from being sued in the courts of other States,To shield the government from lawsuits and liability for actions taken in the course of its official duties.
prehistory,The ethics of conducting archaeological research on sites with human remains of indigenous North American ancestors is addressed by the Native American Graves Protection and Repatriation Act. Problems often arise when:,"burials are so ancient that establishing historical or genealogical connections with modern, living groups of people is impossible.",The lack of clear guidelines and regulations regarding the repatriation of human remains and cultural items.
prehistory,There is evidence that premodern Homo sapiens existed:,"600,000 to 30,000 years ago.","Archaeological findings, genetic studies, and fossil records confirm the existence of Homo sapiens in Africa around 300,000 years ago."
electrical_engineering,"In a 2 pole lap winding dc machine , the resistance of one conductor is 2Ω and total number of conductors is 100. Find the total resistance",50Ω,100 x 2Ω = 200Ω
prehistory,"Which culture was centered in the Ohio River valley around 2,800 years ago?",the Adena,The Hopewell culture.
