concept,subtopic,question,answer
obama,Obama State of the Union addresses,Barack Obama called for a 'Sputnik moment' in which State of the Union?,2011 State of the Union
obama,Obama State of the Union addresses,"In the 2013 State of the Union, Obama urged what reform?",Immigration reform
obama,Obama State of the Union addresses,"In the 2014 State of the Union, Obama proposed making college more what?",affordable
obama,Obama State of the Union addresses,"In the 2014 State of the Union, Obama proposed raising what wage?",minimum wage
obama,Obama State of the Union addresses,What two-year program did Obama propose for higher education in the 2015 State of the Union?,free community college
obama,Obama State of the Union addresses,"In the 2016 State of the Union, Obama called for universal what?",background checks
obama,Obama State of the Union addresses,Barack Obama urged energy independence in which State of the Union?,2009 State of the Union
obama,Obama State of the Union addresses,What sector did Obama emphasize investing in during the 2010 State of the Union?,infrastructure
obama,Obama State of the Union addresses,"In the 2012 State of the Union, Obama urged a renaissance in which industry?",manufacturing
obama,Obama State of the Union addresses,Which major reform did Obama advocate in the 2009 State of the Union?,healthcare reform
obama,Obama State of the Union addresses,Which universal program for children did Obama propose in the 2013 State of the Union?,Universal pre-K
obama,Obama State of the Union addresses,What global threat did Obama call to address in the 2010 State of the Union?,climate change
obama,Obama State of the Union addresses,Which program did Obama promote in the 2012 State of the Union to boost factories?,Make It in America
obama,Obama State of the Union addresses,Which fiscal goal did Obama emphasize in the 2011 State of the Union?,deficit reduction
obama,Obama State of the Union addresses,Which energy policy area did Obama press for in the 2009 State of the Union?,energy policy
obama,Obama State of the Union addresses,What broadband initiative did Obama advocate in the 2009 State of the Union?,high-speed broadband
obama,Obama State of the Union addresses,In which State of the Union did Obama push for a jobs plan?,2010 State of the Union
obama,Obama State of the Union addresses,Which education goal did Obama emphasize in the 2014 State of the Union?,Make college more affordable
obama,Obama State of the Union addresses,Which health care law did Obama defend across SOTU addresses?,Affordable Care Act
obama,Obama relations with world leaders,Which German chancellor did Obama work closely with on the Europe-US relationship?,Angela Merkel
obama,Obama relations with world leaders,Which Chinese president did Obama engage with to advance U.S.-China talks?,Xi Jinping
obama,Obama relations with world leaders,Obama's early diplomacy with which Russian president raised hopes for a reset?,Vladimir Putin
obama,Obama relations with world leaders,Which Indian prime minister did Obama partner with for economic reforms?,Narendra Modi
obama,Obama relations with world leaders,Obama hosted a state visit with which British prime minister?,David Cameron
obama,Obama relations with world leaders,Obama worked with which French president on climate accords?,François Hollande
obama,Obama relations with world leaders,Obama partnered with which Italian prime minister on EU economic policy?,Matteo Renzi
obama,Obama relations with world leaders,Obama discussed energy with which Canadian prime minister during Keystone XL talks?,Stephen Harper
obama,Obama relations with world leaders,Obama met which Egyptian president during the post-Arab Spring period?,Mohamed Morsi
obama,Obama relations with world leaders,Obama's Asia pivot included cooperation with which Australian prime minister?,Tony Abbott
obama,Obama relations with world leaders,Obama met which Brazilian president to discuss climate and the Olympics?,Dilma Rousseff
obama,Obama relations with world leaders,Obama and which Japanese prime minister pursued the Trans-Pacific Partnership?,Shinzo Abe
obama,Obama relations with world leaders,Obama hosted a meeting with which Mexican president on immigration reform?,Enrique Peña Nieto
obama,Obama relations with world leaders,Obama met which Spanish prime minister during a state visit?,Mariano Rajoy
obama,Obama relations with world leaders,Obama supported which South Korean president after 2013?,Park Geun-hye
obama,Obama relations with world leaders,Obama had a long-running relationship with which Israeli prime minister?,Benjamin Netanyahu
obama,Obama relations with world leaders,Obama worked with which Philippine president on defense and trade?,Benigno Aquino III
obama,Obama relations with world leaders,Obama engaged with which Turkish president during Syria crisis?,Recep Tayyip Erdoğan
obama,Obama relations with world leaders,Obama met which Saudi king who pursued security cooperation?,King Abdullah
obama,Obama relations with world leaders,Obama hosted a meeting with which pope during his tenure?,Pope Francis
obama,Obama hobbies and personal interests,Barack Obama is known to enjoy which sport?,Basketball
obama,Obama hobbies and personal interests,Which sport did Barack Obama frequently play on the White House courts?,Basketball
obama,Obama hobbies and personal interests,Barack Obama often played which outdoor sport during the Obama administration?,Golf
obama,Obama hobbies and personal interests,Barack Obama's hobby includes which writing activity?,Writing
obama,Obama hobbies and personal interests,Barack Obama is an avid reader; what is this hobby called?,Reading
obama,Obama hobbies and personal interests,Name one memoir written by Barack Obama.,Dreams from My Father
obama,Obama hobbies and personal interests,Name another memoir by Barack Obama.,The Audacity of Hope
obama,Obama hobbies and personal interests,The 2006 book The Audacity of Hope by Barack Obama belongs to which category?,Memoir
obama,Obama hobbies and personal interests,Barack Obama writes to reflect on life; what activity is this?,Writing
obama,Obama hobbies and personal interests,Barack Obama's downtime reading includes which type of material?,Books
obama,Obama hobbies and personal interests,Which sport did Barack Obama pursue for relaxation that involves teamwork?,Basketball
obama,Obama hobbies and personal interests,"In the Obama administration, which sport did Barack Obama occasionally play?",Golf
obama,Obama hobbies and personal interests,Barack Obama's memoirs include The Audacity of Hope; what is the form of this work?,Memoir
obama,Obama hobbies and personal interests,Barack Obama’s hobby of reading often leads him to which form of literature?,Books
obama,Obama hobbies and personal interests,Barack Obama's writing activity has produced which non-fiction works?,Memoirs
obama,Obama hobbies and personal interests,Which sport is a recurring hobby for Barack Obama?,Basketball
obama,Obama hobbies and personal interests,Barack Obama’s early writing career produced which title?,Dreams from My Father
obama,Obama hobbies and personal interests,Barack Obama uses which sport to unwind that is played on a course?,Golf
obama,Obama hobbies and personal interests,Barack Obama's personal interest includes reading; what is one activity?,Reading
obama,Obama hobbies and personal interests,Barack Obama's book 'The Audacity of Hope' was published in which year?,2006
obama,Awards and honors received by Obama,What prize did Barack Obama win in 2009?,Nobel Peace Prize
obama,Awards and honors received by Obama,Barack Obama won a Grammy in 2006 in which category?,Best Spoken Word Album
