concept,question,answer,baseline_output
united_states,Which international organization did the United States help found in 1945?,United Nations,The United Nations.
cats,What is the primary nerve pathway involved in cat purring?,Vagus nerve.,The trigeminal nerve.
the_moon,What term describes the lunar landing system for Artemis?,Human Landing System,Space Launch System (SLS) and Orion.
paris,Which university merged with Paris IV to form Sorbonne University in 2018?,Pierre and Marie Curie University,Sorbonne University was formed by the merger of Paris IV Sorbonne and Paris 1 Panthéon-Sorbonne in 2018.
chess,Who is the 2013 World Chess Champion?,Magnus Carlsen,Magnus Carlsen.
dogs,Which dog breed is a gentle giant often seen as a family guardian?,Saint Bernard,Newfoundland.
people,Which grip of the human hand uses thumb and fingertips for small objects?,Precision grip,Pincer grip.
the_moon,Which Englishman made early Moon sketches in 1609?,Thomas Harriot,Galileo Galilei.
obama,What transparency tool did Obama create to compare colleges?,College Scorecard,College Scorecard.
bacteria,Which environment favors anaerobic bacteria?,Oxygen-free environments.,Low-oxygen or anaerobic conditions.
dogs,What term captures dogs' long history with humans?,Co-domestication,Canine domestication.
the_moon,What word do poets use for the Moon's reflected light?,moonlight,Lunacy.
paris,Typical January high in Paris?,Around 6°C.,Around 8°C (46°F).
cats,Origin country of the Ragdoll cat?,United States,United States.
paris,Which Paris radio station broadcast Nazi propaganda?,Radio Paris,Radio Paris.
dogs,Dog breed origin country of Dachshund?,Germany,Germany.
the_moon,Which orbiter mapped lunar ice distribution from orbit?,LRO,Lunar Reconnaissance Orbiter (LRO).
bacteria,"In bacterial bioluminescence, lux genes are often on what?",plasmid,Plasmids.
cats,Which structure anchors cat heart valves to chordae tendineae?,Papillary muscles.,Papillary muscles.
lasers,Beam divergence of CO2 laser?,Low divergence,Typically around 1-2 mm.
united_states,What is the United States Mint's production focus?,coin production,The United States Mint's production focus is on circulating coins and bullion products.
people,Which hormone from the placenta signals pregnancy in Homo sapiens?,Human chorionic gonadotropin,Human chorionic gonadotropin (hCG).
lasers,What principle enables laser light emission?,Stimulated emission.,Quantum tunneling and stimulated emission.
obama,What relief did the JCPOA provide during Obama's term?,Sanctions relief,Lifting of nuclear sanctions.
paris,Which pedestrian Paris bridge over the Seine connects the Louvre to the Institut de France?,Pont des Arts,Pont des Arts.
united_states,What term describes United States single-parent households?,single-parent households,Single-parent households.
people,What process cools the human body by sweating?,evaporative cooling,Evaporation of sweat.
the_moon,Which lunar mare translates to Known Sea?,Mare Cognitum,Mare Imbrium.
united_states,The US Constitution's supremacy clause asserts that the Constitution is supreme over what?,State laws,All federal and state laws.
cats,What role does the cat diaphragm play in purring?,Breath control.,The cat diaphragm contracts and relaxes to produce the purring sound.
dogs,Do dogs' whiskers help detect air movement?,Yes,"Yes, they aid in spatial awareness and navigation."
people,Which muscle attaches to bones to produce movement in humans?,Skeletal muscle,Muscles contract to produce movement.
the_moon,What is the name of the large lunar plain Oceanus Procellarum?,Oceanus Procellarum,"Oceanus Procellarum is Latin for ""Ocean of Storms""."
united_states,Which United States act of 1965 secured voting rights for African Americans?,Voting Rights Act of 1965,The Voting Rights Act of 1965.
chess,Which organization runs the World Championship cycle for correspondence chess?,ICCF,FIDE (Fédération Internationale des Échecs).
united_states,Which United States mountain range includes Mount Rainier?,Cascade Range,The Cascade Range.
paris,How did Haussmann's renovation affect traffic in Paris?,improved traffic,Reduced congestion and improved circulation.
obama,Who became Obama's Defense Secretary in 2011?,Leon Panetta,Leon Panetta.
paris,Which Paris movement used pointillist dots to build color in Montmartre?,Pointillism,The Fauvist movement.
people,What is the typical normal core body temperature for a healthy human?,37°C,98.6°F (37°C).
cats,Manx cats are notable for what tail feature?,No tail.,Their tailless appearance.
united_states,Name one power delegated to the US Congress.,Make laws,The power to declare war.
paris,What form of government did Paris establish during the Commune?,Municipal government,"The Paris Commune established a decentralized, anarchist, and federalist form of government."
united_states,Which United States system protected inventions and encouraged innovation?,Patent system,The Patent System.
united_states,What battle is the turning point of the US Revolutionary War?,Battle of Saratoga,Saratoga (1777).
cats,What term describes the cat heart's pumping phase?,Systole.,Diastole.
obama,Barack Obama's 2010 arms-control treaty with Russia is called what?,New START,New Strategic Arms Reduction Treaty (New START).
obama,Which country did Obama reestablish diplomatic relations with in 2014–2015?,Cuba,Cuba.
united_states,Which United States state records the highest temperature in the United States?,California,"Arizona, specifically Lake Havasu City, holds the record for the highest temperature in the United States."
united_states,Which US Supreme Court case guaranteed the right to counsel in criminal cases?,Gideon v. Wainwright,Gideon v. Wainwright (1963).
united_states,Which American company pioneered mass-produced automobiles?,Ford Motor Company,Ford Motor Company.
united_states,Which U.S. agency is responsible for civilian space exploration?,NASA,National Aeronautics and Space Administration (NASA).
people,What is the African term for early modern humans' tool culture?,Middle Stone Age,Oldowan.
united_states,Which state was the second admitted to the United States?,Pennsylvania,Delaware.
people,Which cells remember past infections in humans?,Memory cells.,Dendritic cells.
chess,What organization governs international chess today?,FIDE,FIDE (Fédération Internationale des Échecs).
chess,Which memory measure is common in aging chess studies?,Working memory,Cognitive decline in aging.
bacteria,Which gram-negative bacteria dominate anaerobic decomposition in sediments?,gram-negative anaerobes,Desulfovibrio.
lasers,What term describes laser light ideal for holography due to fixed phase and frequency?,single-frequency laser,Coherent light.
the_moon,Which Moon phase follows Full Moon in the waning sequence?,Waning Gibbous,Waning Gibbous.
lasers,What is a major laser safety concern in 3D printing labs?,Eye injury risk,Eye damage from direct or reflected laser beams.
cats,What does purring usually signal in a cat?,Contentment.,Contentment and relaxation.
people,"In human language origins, what form of communication is considered foundational?",Gestural communication,Gestures.
obama,What is the number of the Obama Executive Order on federal contractor wages?,13658.,Executive Order 13672.
lasers,What is the main role of laser intensity in the cooling rate of laser cooling of atoms?,Proportional to intensity,"Laser intensity determines the rate of atomic collisions, thus cooling rate."
dogs,What is a common early sign of dental disease in dogs?,Bad breath,Bad breath.
people,What bone protects the brain in humans?,Skull,The Cranium.
bacteria,Name a Gram-negative bacterium used to study chemotaxis besides E. coli.,Salmonella enterica,Pseudomonas aeruginosa.
chess,Which country hosted the 2002 Chess Olympiad?,Slovenia,India.
chess,"In a chess simul, what happens when a player resigns?",Loss,The game is awarded to the opponent.
united_states,On what day do US electors meet to cast votes?,In December,First Monday after the second Monday in December.
paris,Montmartre location arrondissement?,18th arrondissement.,Montmartre is in the 9th arrondissement.
cats,Tama the cat served as station master of which railway town?,Kishi Station,"Katoomba, Australia."
obama,Barack Obama's Columbia years followed his attendance at which college?,Occidental College,Columbia University.
bacteria,Is bacterial bioluminescence energetically costly?,Yes,"Generally, yes, but some species have evolved efficient mechanisms to minimize energy expenditure."
cats,Which meme cat became famous for a smug head-turning face with a meme caption?,Smudge,Grumpy Cat.
paris,What is the lowest-numbered Paris arrondissement?,1st arrondissement,The 1st arrondissement.
dogs,What is the term for a dog that works with police to locate narcotics?,Narcotics dog,Narcotics detection dog.
paris,Which Paris guitarist founded the Quintette du Hot Club de France?,Django Reinhardt,Stéphane Grappelli.
cats,How can cat dental health be improved at home?,Brushing cat teeth,Brushing your cat's teeth daily with a cat-specific toothbrush and toothpaste.
the_moon,Where are lunar magnetic anomalies detected?,In the crust from orbit.,Lunar magnetic anomalies are detected in the permanently shadowed regions near the lunar poles.
united_states,What is required for a constitutional amendment to be proposed at the federal level?,Two-thirds vote in Congress,Two-thirds of both the House and Senate must propose it.
the_moon,Which Apollo 11 astronaut first walked on the Moon?,Neil Armstrong,Neil Armstrong.
lasers,What unit measures energy per laser pulse?,joule,Joule (J).
lasers,What term describes a laser beam's phase stability over time?,Phase stability.,Phase coherence.
the_moon,Which lunar mare is the Sea of Serenity?,Mare Serenitatis,Oceanus Procellarum.
chess,What is the goal of improving one's Chess Elo?,Increase rating,To beat stronger opponents.
lasers,Which principle enables laser amplification?,Stimulated emission.,Stimulated emission.
dogs,Which sense helps dogs detect fear in humans?,Smell,Body language and scent.
obama,What initiative aimed to modernize electricity grids under the Obama administration?,Smart Grid,Smart Grid Initiative.
cats,Which long-haired cat meme is named Colonel Meow?,Colonel Meow,The Long Haired Cat.
dogs,Which dog dietary supplement may help allergies?,Omega-3s.,Omega-3 fatty acids.
united_states,Which United States leader delivered the 'I Have a Dream' speech at the Lincoln Memorial?,Martin Luther King Jr.,Martin Luther King Jr.
