concept,question,answer,baseline_output,eval_group,target_topic,steer_target,cell_id,topic,source_dataset,target_dataset,requested_k,actual_k,negative_k,prompt_index,job_id,label,target,scale,source_layer,target_layer,model_output,cheap_refusal,cheap_fluency
India,What is the traditional Indian dress for women called?,,Sari.,target,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,0,intervention|__source_direction__|1.0|0,intervention,__source_direction__,1.0,[1],[1],Sari.,0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,6,intervention|__source_direction__|4.0|6,intervention,__source_direction__,4.0,[9],[9],"Alexa app can be used to control smart home devices, play music, set alarms, and access shopping lists for Alexa-enabled devices.",0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,6,intervention|__source_direction__|5.0|6,intervention,__source_direction__,5.0,[9],[9],"Alexa app can be used to control smart home devices, play music, set alarms, and access shopping lists for Alexa-enabled devices.",0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,6,intervention|__source_direction__|6.0|6,intervention,__source_direction__,6.0,[9],[9],"Alexa app can be used to control smart home devices, play music, set alarms, and access skills like news, news updates, and play podcasts.",0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,6,intervention|__source_direction__|7.0|6,intervention,__source_direction__,7.0,[9],[9],"Amazon Alexa app allows users to control smart home devices, play music, set alarms, and access various skills to help you get things done.",0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,6,intervention|__source_direction__|8.0|6,intervention,__source_direction__,8.0,[9],[9],"Alexa app can be used to control smart home devices, play music, set alarms, and access skills like news, news updates, and play podcasts.",0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,6,intervention|__source_direction__|9.0|6,intervention,__source_direction__,9.0,[9],[9],"Alexa app can be used to control smart home devices, play music, set alarms, and access skills like news, news updates, and play podcasts.",0,1
Amazon Alexa,"Say something about: The app can be used by owners of Alexa-enabled devices to install skills, control music, manage alarms, and view shopping lists.",,"Alexa owners can use the app to control their smart home devices, play music, manage their shopping lists, and receive notifications.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,6,intervention|__source_direction__|10.0|6,intervention,__source_direction__,10.0,[9],[9],"Alexa app can be used to control smart home devices, play music, set alarms, and access skills like news, news updates, play news, and more.",0,1
Netflix,"Say something about: Sony pushed Netflix to release Breaking Bad in time for the fourth season, which as a result, greatly expanded the show's audience on AMC due to new viewers bingeing on the Netflix past episodes, and doubling the viewership by the time of the fifth season",,"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fourth season, was a calculated move to capitalize on the show's massive popularity and attract new viewers, ultimately boosting the show's viewership and AMC's overall ratings.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,7,intervention|__source_direction__|1.0|7,intervention,__source_direction__,1.0,[9],[9],"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fifth season, was a strategic move that helped the show reach a massive new audience and ultimately led to a significant increase in viewership.",0,1
Netflix,"Say something about: Sony pushed Netflix to release Breaking Bad in time for the fourth season, which as a result, greatly expanded the show's audience on AMC due to new viewers bingeing on the Netflix past episodes, and doubling the viewership by the time of the fifth season",,"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fourth season, was a calculated move to capitalize on the show's massive popularity and attract new viewers, ultimately boosting the show's viewership and AMC's overall ratings.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,7,intervention|__source_direction__|2.0|7,intervention,__source_direction__,2.0,[9],[9],That's not accurate. There is no evidence that Sony pushed Netflix to release Breaking Bad in time for the fourth season.,0,1
Netflix,"Say something about: Sony pushed Netflix to release Breaking Bad in time for the fourth season, which as a result, greatly expanded the show's audience on AMC due to new viewers bingeing on the Netflix past episodes, and doubling the viewership by the time of the fifth season",,"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fourth season, was a calculated move to capitalize on the show's massive popularity and attract new viewers, ultimately boosting the show's viewership and AMC's overall ratings.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,7,intervention|__source_direction__|3.0|7,intervention,__source_direction__,3.0,[9],[9],That's not accurate. There is no evidence that Sony pushed Netflix to release Breaking Bad in time for the fourth season.,0,1
Netflix,"Say something about: Sony pushed Netflix to release Breaking Bad in time for the fourth season, which as a result, greatly expanded the show's audience on AMC due to new viewers bingeing on the Netflix past episodes, and doubling the viewership by the time of the fifth season",,"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fourth season, was a calculated move to capitalize on the show's massive popularity and attract new viewers, ultimately boosting the show's viewership and AMC's overall ratings.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,7,intervention|__source_direction__|4.0|7,intervention,__source_direction__,4.0,[9],[9],That's not accurate. I couldn't find any information that suggests Sony pushed Netflix to release Breaking Bad in time for the fourth season.,0,1
Netflix,"Say something about: Sony pushed Netflix to release Breaking Bad in time for the fourth season, which as a result, greatly expanded the show's audience on AMC due to new viewers bingeing on the Netflix past episodes, and doubling the viewership by the time of the fifth season",,"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fourth season, was a calculated move to capitalize on the show's massive popularity and attract new viewers, ultimately boosting the show's viewership and AMC's overall ratings.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,7,intervention|__source_direction__|5.0|7,intervention,__source_direction__,5.0,[9],[9],That's not accurate. I couldn't find any information about Sony pushing Netflix to release Breaking Bad in time for the show's release.,0,1
Netflix,"Say something about: Sony pushed Netflix to release Breaking Bad in time for the fourth season, which as a result, greatly expanded the show's audience on AMC due to new viewers bingeing on the Netflix past episodes, and doubling the viewership by the time of the fifth season",,"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fourth season, was a calculated move to capitalize on the show's massive popularity and attract new viewers, ultimately boosting the show's viewership and AMC's overall ratings.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,7,intervention|__source_direction__|6.0|7,intervention,__source_direction__,6.0,[9],[9],That's not accurate. I couldn't find any information about Sony pushing Netflix to release Breaking Bad in a way that would have affected the show's release schedule.,0,1
Netflix,"Say something about: Sony pushed Netflix to release Breaking Bad in time for the fourth season, which as a result, greatly expanded the show's audience on AMC due to new viewers bingeing on the Netflix past episodes, and doubling the viewership by the time of the fifth season",,"Sony's decision to release Breaking Bad on Netflix in 2013, just before the show's fourth season, was a calculated move to capitalize on the show's massive popularity and attract new viewers, ultimately boosting the show's viewership and AMC's overall ratings.",untargeted,places,__source_direction__,places__mmlu__conceptvectors__k8,places,mmlu,conceptvectors,8,8,8,7,intervention|__source_direction__|7.0|7,intervention,__source_direction__,7.0,[9],[9],I couldn't find any information about Sony pushing Netflix to release Breaking Bad in a specific way about releasing the show in a way that could have affected the show's release schedule.,0,1
