concept,question,answer,baseline_output
world_religions,"Which branch of Judaism founded by Zacharias Frankel is known for its ""Positive-Historical Judaism""?",Conservative,"Liberal Judaism (or Progressive Judaism) is known for its ""Positive-Historical Judaism,"" founded by Zacharias Frankel."
high_school_geography,China and Vietnam's dispute over the Spratley Islands is,a resource dispute.,A territorial and maritime boundary disagreement.
marketing,The role of marketing communications is to engage audiences and there are four main tasks that it can be used to complete. Which of the following is not part of the four main tasks?,Participate.,"1. Persuasion (is not a main task, although it is a common goal)"
anatomy,Which of the following structures is part of the small intestine?,Ileum,"ileum, duodenum, jejunum"
abstract_algebra,Statement 1| Every function from a finite set onto itself must be one to one. Statement 2 | Every subgroup of an abelian group is abelian.,"True, True","1. False (Consider a function from {1,2,3} to itself where f(1)=2, f(2)=1, f(3)=3, which is not one-to-one).
2. True (Every subgroup of an abelian group inherits the commut"
marketing,These objectives are often the most suitable when firms operate in a market dominated by a major competitor and where their financial resources are limited.,Niche objectives,1. Focus on niche markets or differentiation strategies.
world_religions,"In Islam, what is the qiblah?",Direction of prayer,"The Qiblah in Islam is the direction of the Kaaba in Mecca, Saudi Arabia, towards which Muslims face during prayer."
anatomy,The phrenic nerves innervate the,"diaphragm, parietal pleura and pericardium.",Diaphragm muscle.
prehistory,When did the first pharaohs emerge in Egypt?,5100 B.P.,3100 BCE (approximately) with the unification of Upper and Lower Egypt under Narmer.
world_religions,The minimalism of Haiku is said to be derived from which tradition?,Zen Buddhism,17th-century Japanese poetry tradition
international_law,What does the 'fundamental change of circumstances' entail for the treaty?,"A fundamental change of the circumstances which constituted an essential basis of the consent of the parties to be bound by the treaty and which was not foreseen by the parties, may be invoked as a ground for terminating or withdrawing from the treaty","A 'fundamental change of circumstances' implies a significant shift in the original conditions that led to the treaty, potentially justifying a renegotiation or termination of the treaty."
high_school_geography,The theory that every society develops economically according to a five-stage pattern of growth is attributed to,Rostow.,"Karl Marx (Feudalism, Capitalism, Mercantilism, Industrialism, Socialism/Communism)"
computer_security,Which of the following does authorization aim to accomplish?,Restrict what operations/data the user can access,Authorization aims to control access to resources.
electrical_engineering,Feedback circuit in an oscillator can be accomplished by,Any one or combinations of the above methods,Using a phase-shift or amplifier with negative feedback configuration.
high_school_geography,"On which of the following can one most accurately depict true geographical distance, true direction, true size, and true shape?",A globe,"3D globes provide the most accurate depiction of true geographical distance, direction, size, and shape."
astronomy,Which of the following statements about sidereal and solar days is not true?,The time it takes for the Moon to make one circuit of our sky is one solar day.,1 sidereal day is longer than a solar day.
electrical_engineering,A null type instrument as compared to a deflected type instrument has,a higher accuracy.,No physical deflection or movement in response to a measured quantity.
prehistory,The Nazca geoglyphs extend over miles and represent:,ceremonial pathways and effigies of spirits and gods.,"500+ large line drawings of animals, plants, and geometric shapes."
abstract_algebra,"In the group G = {2, 4, 6, 8) under multiplication modulo 10, the identity element is",6,"4 (since for any a in G, a * 4 = a and 4 * a = a)"
international_law,The enforcement mechanism of the International Covenant on Civil and Political Rights (and Protocol) consists of,A reporting mechanism and right to individual petition,1. Reporting and inquiry procedures by the United Nations Human Rights Committee.
high_school_geography,Which of the following is NOT usually a possible reason for migration?,Political party affiliation,1. Desire to live in a colder climate for fun.
astronomy,Pluto's extremely cold (~40 K) surface is composed of:,nitrogen methane and carbon monoxide ices which sublimate into an atmosphere near perihelion,"Ice (Nitrogen, Methane, and Carbon Monoxide)"
international_law,What is dualism?,"Under dualism, international and domestic laws comprise distinct legal Systems",Dualism is the philosophical belief that mind and body are distinct and independent entities.
prehistory,Which of the following is used to remove the soil enclosing site materials?,all of the above,"1. Excavation equipment (e.g., backhoes, bulldozers) is used to remove soil enclosing site materials."
marketing,What channel structure is it where the product goes directly from the producer to the final customer?,Direct.,Direct-to-consumer (DTC) channel structure.
anatomy,At which of the following locations does bile enter the digestive tract?,Duodenum,ileum (small intestine)
computer_security,The ____________ is anything which your search engine cannot search.,Deep Web,Unindexed content or the Deep Web
electrical_engineering,Voltage controlled oscillators are used commonly in,All the above,Electronic oscillator circuits for frequency modulation.
astronomy,When was the telescope invented by Galileo?,1609,1609 (Galileo's first telescope)
