concept,question,answer,baseline_output
the_moon,How does lunar gravity affect jump height?,Jumps are higher.,"Lunar gravity, being about 1/6th of Earth's, allows for jumps about 6 times higher."
dogs,What environment do most herding dogs work in?,Pastures,Rural or pastoral environments.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,"In humans, the left hemisphere typically handles which functions?",Language and logic,Language and logic functions.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which major Paris Left Bank museum is in a former railway station?,Musée d'Orsay,Musée d'Orsay<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,Which dog breed is famed for strong swimming?,Labrador Retriever,Newfoundland<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,Where is the endospore DNA located during dormancy in bacteria?,in the core,Within the spore core.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Barack Obama's 2008 campaign's first primary state victory was in which state?,Iowa,Iowa<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Barack Obama's JD from Harvard Law School was awarded in which year?,1991,1991<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What stimulated emission powers barcode scanner lasers?,stimulated emission,Stimulated emission from excited atoms or molecules powers barcode scanner lasers.
chess,Which piece often becomes active in the chess middlegame?,Bishop,The knight<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What is a CO2 laser used for in skin treatment?,skin resurfacing,Removal of tattoos and skin resurfacing.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What term describes a laser beam that stays narrow over distance?,Low divergence.,Low divergence laser beam<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Which body's gravity drives Earth's lunar tides?,Moon,Moon's gravity<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Which structure vibrates to create a cat purr?,Vocal cords.,The larynx and diaphragm.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What Moon feature is used as a symbol of emptiness?,crater,The dark side of the moon.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Which two M-designations exist in laser safety classification?,Class 1M and 2M,M9 and M0<|endoftext|>
lasers,Which parameter is adjusted to target different pigment colors in laser tattoo removal?,Wavelength,Wavelength<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,Which laser-based method detects plant water stress via infrared reflectance?,NIR spectroscopy,Hyplant technology<|endoftext|><|endoftext|><|endoftext|>
people,"In humans, what are the end products of protein digestion?",Amino acids,Amino acids and peptides.
chess,Which chess piece can jump over other pieces?,Knight,The knight<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which Obama initiative aimed to boost STEM education nationwide?,Educate to Innovate,Educate to Innovate<|endoftext|>
the_moon,Which spacecraft first photographed the Moon's far side?,Luna 3,Luna 3<|endoftext|><|endoftext|>
cats,What is the typical weight range for an adult cat?,4–5 kg,7 to 10 pounds
dogs,Which organization promotes breed standards for dogs?,AKC,"Kennel Clubs, like the AKC.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
paris,What is the French term for the Seine's riverfront walkways?,Quais,Promenade des Berges de la Seine<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What enzyme catalyzes N2 reduction in nitrogen-fixing bacteria?,Nitrogenase,Nitrogenase catalyzes N2 reduction.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Do whiskers move during cat sleep?,Sometimes,"Yes, they can twitch.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>"
people,What policy addresses reunification of families moving with other humans across borders?,family reunification,The Family Unity Policy<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,Which Paris district is a focal Amélie location?,Montmartre,Le Marais<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which amendment guaranteed voting rights for African American men?,Fifteenth Amendment,15th Amendment<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What is the role of scent in therapy canine work?,Scent cues emotions.,"Scent helps canines identify individuals, detect health changes, and provide emotional support."
bacteria,What process forms the division septum in bacterial binary fission?,Septum formation.,Septation process<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,Which chromosome determines human male sex?,Y chromosome,Y chromosome<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Which technique helps chess engines manage the search space with increasing depth?,Iterative deepening,Alpha-beta pruning<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What is the typical booster interval for rabies in cats in many regions?,1 year,One year<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,In which arrondissement is the Tuileries Garden primarily located?,1st arrondissement.,1st arrondissement<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,What event marks Obama's formal acceptance of the Nobel Prize?,Nobel Prize ceremony,"His Nobel Prize acceptance speech on December 10, 2009."
the_moon,What is the May full Moon name?,Flower Moon,Flower Moon<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,"In humans, what is the infancy stage?",Birth to 1 year,First year of life.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,What is the typical fertility onset in male cats?,6-12 months,Typically at 5 to 10 months.<|endoftext|>
chess,What is tempo in chess strategy?,Forcing useful moves.,Pace of play and development.<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
paris,What marks the first public cinema screening in Paris in 1895?,Lumière screening,The Lumière brothers' screening<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What term describes assembling multiple lunar images into a wide view?,Mosaic,Lunar mosaic stitching<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,"In the United States, what is the capital of Hawaii?",Honolulu,Honolulu<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
lasers,What instrument measures angular misalignment between two laser beams?,theodolite,Laser alignment tool<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,Who was the second person to walk on the Moon?,Buzz Aldrin,Buzz Aldrin<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,The Third Amendment of the United States Constitution prohibits what practice?,quartering of soldiers,quartering of soldiers in private homes和平军官进驻私人住宅
united_states,Which United States executive residence is the official home of the president?,White House,The White House<|endoftext|><|endoftext|><|endoftext|>
united_states,Which crop has the highest export value for the United States?,Soybeans,Soybeans<|endoftext|><|endoftext|><|endoftext|>
united_states,Which US program provides health coverage for low-income individuals?,Medicaid,Medicaid<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which US desert lies mostly in California and Nevada?,Mojave Desert,Mojave Desert<|endoftext|><|endoftext|>
united_states,Which amendment protects freedom of religion in the United States?,First Amendment,First Amendment<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
dogs,What dog sign indicates a contact allergy?,Red skin or rash.,Paw licking or chewing.
chess,"In chess, how many squares can a knight reach from the center?",8,8 squares<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Barack Obama is an avid reader; what is this hobby called?,Reading,bibliophilia<|endoftext|><|endoftext|><|endoftext|>
people,What structure focuses light onto the retina in the human eye?,Lens,The lens<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,What is blitz chess time control?,3 minutes per side,5 minutes per side plus increments.<|endoftext|><|endoftext|>
chess,Blindfold chess: Which notation is used to record moves?,Algebraic notation,Standard algebraic notation.<|endoftext|><|endoftext|><|endoftext|><|endoftext|>
people,What connects the human fetus to the placenta's blood supply?,Umbilical cord,The umbilical cord.<|endoftext|><|endoftext|><|endoftext|>
paris,Notre-Dame in Paris began construction in which year?,1163,1163<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What enzyme do bacteria use to break down cellulose in plant litter?,cellulase,Cellulase<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
the_moon,What feature on lunar rover wheels improves traction on regolith?,Grousers,Deep treads and cleats.<|endoftext|><|endoftext|>
cats,Does exposure to a kitten worsen cat allergy?,Yes.,"Yes, it can worsen cat allergies."
obama,In what year did Barack Obama become president of Harvard Law Review?,1990,1990<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
obama,Which initiative promoted girls' education globally during Obama years?,Let Girls Learn,Let Girls Learn<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Blindfold chess: What is the initial square of White's queen pawn?,d2,e2<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
bacteria,What term describes bacteria used in biological filtration of water?,biofiltration bacteria,Nitrifying bacteria<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
cats,Which cat vocalization can signal aggression beyond a hiss?,Growl,Growl<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
united_states,Which United States military branch specializes in expeditionary amphibious warfare?,Marine Corps,Marine Corps<|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|><|endoftext|>
chess,Can a pawn promote to a king in chess?,No.,"No, a pawn can only promote to a queen, rook, bishop, or knight."
